sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_43.705_13.408_1.172_7.422_1.0_10.039,0.8892854957,0.8902408045,3005.064833,10.58572213,1.333273768,0.01821631379,0.01191409025,0.01415003277,1.464735389,0.02127373219,0.0003783659481,0.1967732906
airFoil2D_SST_44.227_-4.876_2.759_4.844_17.236,2.123534656,1.916890775,1125.013839,6.381492746,-0.004437863827,0.01246318221,0.01566858217,0.009569675662,-0.2270797789,0.0108504761,0.0003783659481,0.1710360646
airFoil2D_SST_44.638_-2.059_2.312_4.328_1.0_17.415,2.417927325,2.182900402,1215.117414,5.50938728,0.06250959635,0.01220997889,0.01495650318,0.01021973789,-0.03935065866,0.01033164095,0.0003783659481,0.03580135107
airFoil2D_SST_44.995_5.582_0.618_7.104_1.0_16.596,1.901197724,1.077498103,1074.567049,4.215096141,0.6013482809,0.008576327935,0.01320743095,0.0118450392,0.6363906264,0.01158216037,0.0003783659481,0.3709895313
airFoil2D_SST_45.059_0.002_4.332_6.389_8.438,2.567189183,1.47541941,1249.072148,4.202121916,0.6803163886,0.01201517601,0.01389948558,0.01023335289,0.5848790407,0.009353652596,0.0003783659481,0.9690856338
airFoil2D_SST_45.238_3.827_0.257_4.609_15.737,2.278976113,1.258048044,1137.690567,4.02024819,0.3977957666,0.007951099426,0.0133817168,0.01129019633,0.4263869226,0.01047267485,0.0003783659481,0.1119948626
airFoil2D_SST_45.331_8.408_0.677_4.87_1.0_6.642,0.8907645517,0.9202064934,2365.508986,10.14182199,1.058452964,0.01392299589,0.01208802965,0.01211911347,0.9582077265,0.01221693493,0.0003783659481,0.1107342243
airFoil2D_SST_45.931_0.03_3.709_7.593_0.0_14.706,2.301474947,2.011812641,1285.797196,5.009497826,0.520332396,0.01214798726,0.01365990564,0.01007577498,0.4012238085,0.01023853105,0.0003783659481,0.6829704642
airFoil2D_SST_46.153_14.283_2.481_0.0_17.366,0.8224564897,0.8320797886,1778.482648,7.702811192,1.182056785,0.01978487521,0.01073754765,0.01305822749,1.335584879,0.02327572368,0.0003783659481,0.2227820158
airFoil2D_SST_46.385_3.538_4.58_2.02_19.22,2.043514634,1.537376063,1278.914314,4.32710317,0.6775881052,0.01018097717,0.01295955293,0.0108500272,0.7484013438,0.01316400431,0.0003783659481,0.5632175803
airFoil2D_SST_47.017_-4.369_4.85_6.296_6.401,1.076163797,1.227197369,1095.907986,9.012231665,0.4092756808,0.01320141461,0.01340107713,0.008359346539,0.1772370487,0.008862344548,0.0003783659481,0.9180303514
airFoil2D_SST_47.569_6.831_5.929_1.976_17.811,1.597408322,1.067158966,1192.125872,4.167202435,1.319076419,0.01639722288,0.01168782357,0.01102609653,1.19129324,0.01709332131,0.0003783659481,0.9335360825
airFoil2D_SST_47.789_3.639_3.974_7.872_1.0_16.005,2.040968587,1.269780675,1251.946313,4.010828692,0.8499655724,0.01039147656,0.01205811091,0.01011125464,0.8049531579,0.01220304519,0.0003783659481,0.9298538566
airFoil2D_SST_48.233_10.709_5.735_0.0_13.559,0.8398149415,0.8380859008,1777.808765,7.553348791,1.361262798,0.01937406138,0.01042751316,0.01122614741,1.11318779,0.01487518474,0.0003783659481,0.5627595782
airFoil2D_SST_48.999_7.352_4.239_5.813_7.804,0.8603281122,0.8849399823,2213.013188,9.750060304,1.489466906,0.01543268375,0.01054084208,0.01009279769,1.299356937,0.01330434904,0.0003783659481,1.144790828
airFoil2D_SST_49.099_14.068_3.006_4.916_1.0_11.985,0.8732603568,0.8720436728,2732.292176,9.792314901,1.418488503,0.01966673136,0.009370478801,0.01142974105,1.604214191,0.02411216311,0.0003783659481,0.1778365374
airFoil2D_SST_50.206_7.207_3.049_5.713_11.406,0.856081692,0.8246673578,1367.403955,6.926060795,1.35005486,0.01414831169,0.01014581416,0.009664976969,1.130788684,0.01269820612,0.0003783659481,0.8306242824
airFoil2D_SST_50.26_6.348_0.664_2.664_6.806,0.877501374,0.9013864471,1838.47377,9.07257789,1.086964965,0.01132457983,0.01018086355,0.009488453157,0.757674098,0.009997754358,0.0003783659481,0.3234716654
airFoil2D_SST_50.859_8.157_3.691_6.731_14.438,0.8533899507,0.8034257503,1298.35492,6.425245885,1.419078827,0.01551823318,0.009800517,0.009638149291,1.284150243,0.01578667015,0.0003783659481,0.8714279532
airFoil2D_SST_51.101_7.597_0.458_3.077_0.0_14.85,0.9861759813,0.82300388,1079.465423,5.643211983,0.9488943219,0.01175364386,0.00985672418,0.009512810968,0.8241274953,0.01202669647,0.0003783659481,0.1248078942
airFoil2D_SST_52.195_-1.473_3.503_3.753_13.675,1.995406341,1.659113448,1291.474388,5.564354863,0.2704273462,0.01062424481,0.01071511675,0.007494139485,0.2023747563,0.009415259585,0.0003783659481,0.3301029205
airFoil2D_SST_52.403_3.314_3.418_5.667_0.0_10.515,1.935025207,1.020478134,1256.319714,4.076840585,0.7129524946,0.008583219722,0.00992124062,0.008296983317,0.6717963219,0.009767537005,0.0003783659481,0.6450232267
airFoil2D_SST_52.518_12.114_1.135_6.268_0.0_5.676,0.9583866387,0.9634934263,6543.629804,20.134747,1.279556155,0.01679361612,0.008386722766,0.009571269155,1.324682951,0.02374627255,0.0003783659481,0.01341366768
airFoil2D_SST_53.509_6.273_1.063_0.0_7.271,0.8801572303,0.8958072096,1962.809183,9.466881297,0.980815649,0.01089422964,0.009008522145,0.008360602893,0.6844260693,0.009751516394,,
airFoil2D_SST_53.794_-1.06_0.949_6.535_1.0_18.71,1.850310298,1.709516171,1363.978717,5.342231573,0.05590879917,0.009570863098,0.01020595618,0.007200138178,-0.01973898523,0.01030426286,,
airFoil2D_SST_53.943_5.835_1.916_4.258_1.0_17.602,1.483558959,0.9017816853,1226.509825,4.522733553,1.085678697,0.01023172494,0.009186645038,0.008334076032,0.7364593744,0.01208659261,,
airFoil2D_SST_54.238_7.911_2.123_3.832_1.0_9.902,0.8706288965,0.8515557947,1591.620783,7.374100159,1.079463005,0.01334880386,0.008582108654,0.008460549638,1.004199982,0.01171281561,,
airFoil2D_SST_54.799_-2.718_5.872_6.096_7.675,1.732291901,1.299261022,1191.129618,7.120346932,0.5541949272,0.01224527508,0.009722216986,0.006466403604,0.4703285992,0.00906056352,,
airFoil2D_SST_55.077_8.22_6.909_2.893_8.962,0.8633080804,0.8513775759,1705.527214,7.598948097,1.536991477,0.0175968986,0.008292648941,0.00829412695,1.532231927,0.01548000239,,
airFoil2D_SST_55.308_7.17_6.477_0.0_18.743,1.198500191,0.8338539875,1188.146155,5.063472954,1.23508513,0.0159891732,0.008583671413,0.008122600615,0.725441277,0.01244010311,,
airFoil2D_SST_55.312_11.209_2.831_6.36_12.435,0.8766384515,0.8669996329,3002.950028,10.90730902,1.450311899,0.01740878448,0.007800359745,0.008539984934,1.47703135,0.01788011938,,
airFoil2D_SST_55.738_5.776_4.948_4.671_16.637,1.326327996,0.8259818075,1259.570669,4.862000068,1.355024338,0.013038937,0.008575757034,0.007746644318,1.088246822,0.01441050973,,
airFoil2D_SST_56.39_-3.195_4.964_2.726_18.605,1.659043807,1.550044503,1335.453746,6.34715175,0.1314035058,0.01146236155,0.009541501291,0.006250075065,0.1174461991,0.01061575022,,
airFoil2D_SST_56.549_-4.731_1.476_6.357_0.0_17.547,1.53379125,1.488465371,1268.598321,6.991516956,-0.2242836952,0.01038603671,0.00959881302,0.005899086129,-0.3468487859,0.01048805844,,
airFoil2D_SST_57.682_-2.023_5.676_5.094_12.787,1.713075722,1.440315372,1361.145118,6.082644331,0.4688058496,0.01160273235,0.008816036396,0.006026389077,0.4292279184,0.009779248387,,
airFoil2D_SST_57.812_8.479_2.45_0.0_13.247,0.8600411648,0.8300541073,1735.304184,7.80166489,0.9922428727,0.01436174661,0.007550315466,0.007523092907,0.9003548026,0.01200082898,,
airFoil2D_SST_58.038_-4.278_2.807_7.062_1.0_8.833,0.9309046004,1.179465787,1398.695543,9.932188129,-0.0280841589,0.01060193218,0.008860095404,0.005595488474,-0.1730672717,0.008704267442,,
airFoil2D_SST_58.451_-4.262_3.372_4.615_1.0_19.965,1.562441208,1.493660903,1312.312934,6.747647023,-0.1082826853,0.01126890816,0.00903531909,0.005665278528,-0.1659068912,0.01074564084,,
airFoil2D_SST_58.57_-1.369_3.793_3.749_1.0_19.086,1.672102846,1.519755289,1385.189158,5.65243646,0.1595388651,0.01084505673,0.008685959503,0.006092105061,0.1163722649,0.01036042813,,
airFoil2D_SST_58.859_13.222_0.658_5.498_17.478,0.8603732347,0.8522252623,2504.988421,10.00874757,1.297460794,0.01745711267,0.006744539365,0.007900295779,1.333751917,0.02027285472,,
airFoil2D_SST_58.936_8.84_0.236_5.883_5.629,0.9508503677,0.9575615788,5463.102236,19.15695902,1.170992494,0.01328673773,0.007083973382,0.007194458041,0.9729027748,0.01347045507,,
airFoil2D_SST_59.086_9.398_0.12_7.508_1.0_17.704,0.8820129101,0.8046565488,1418.269262,6.725287062,1.084562182,0.01330393646,0.007213413715,0.007385159377,0.9568809867,0.01388284378,,
airFoil2D_SST_59.225_-4.585_3.966_4.454_18.289,1.491445533,1.449915366,1382.548431,7.145882461,-0.03990358114,0.01087489072,0.008746490814,0.005403845105,-0.08822780848,0.01056432724,,
airFoil2D_SST_59.245_2.515_1.376_6.044_17.151,1.651914003,1.029198341,1428.932579,4.313237525,0.4542716146,0.007321443874,0.007971542887,0.006412575487,0.4156915247,0.01028267108,,
airFoil2D_SST_59.266_-3.994_5.206_2.719_14.894,1.344459286,1.349040292,1275.038481,7.476042389,0.09915584326,0.01149446703,0.00861774385,0.00550372107,0.07556307316,0.009789437056,,
airFoil2D_SST_59.54_7.06_1.755_5.581_0.0_16.764,1.095760817,0.8007511659,1260.293562,5.605996537,1.022592068,0.01220811903,0.007369538769,0.006976164877,0.8787247539,0.01249154564,,
airFoil2D_SST_59.56_-4.362_1.048_5.664_1.0_18.157,1.521950989,1.455448473,1355.251688,6.966711911,-0.3062829375,0.009644955397,0.008636208251,0.005381140858,-0.3519794643,0.01049753185,,
airFoil2D_SST_59.682_-3.433_2.583_6.336_0.0_19.86,1.582337769,1.496148535,1408.21428,6.501169588,-0.03382277489,0.01051539835,0.008568526246,0.005527577829,-0.109408401,0.01061862148,,
airFoil2D_SST_59.75_10.766_1.309_0.0_13.674,0.8749946509,0.8618139452,2619.982969,10.06759874,1.009264946,0.01558870822,0.006790907122,0.007322260179,1.119697332,0.01440266334,,
airFoil2D_SST_59.789_11.839_4.032_0.0_6.722,0.9607815815,0.9577442145,7443.403358,22.70767665,1.375436664,0.01857111789,0.006524702534,0.007360006683,1.220717907,0.0201529786,,
airFoil2D_SST_59.921_-3.747_1.144_3.005_1.0_6.322,0.914903492,1.114660429,1638.110837,10.9050375,-0.3336928487,0.008997051977,0.008220911957,0.005340040196,-0.3410087824,0.008200578392,,
airFoil2D_SST_60.182_1.471_0.846_5.446_1.0_5.533,1.997927869,0.8718918857,1203.257255,5.293625594,0.2320924103,0.007719385903,0.007621982135,0.005991120823,0.2366215587,0.007557764184,,
airFoil2D_SST_60.295_-0.953_1.701_6.885_1.0_6.221,1.811129063,1.19435314,1187.456445,6.832046635,0.1487590075,0.008900216781,0.007847316563,0.005627675448,0.07130143791,0.007619856391,,
airFoil2D_SST_60.541_2.401_0.081_0.0_16.295,1.645179935,1.014664979,1413.984714,4.371542304,0.0498470068,0.006628025323,0.007642380428,0.006127509288,0.2509028316,0.009701866657,,
airFoil2D_SST_60.845_6.456_1.199_7.473_0.0_6.09,0.9076497313,0.92499659,2883.37544,12.68879292,1.013646126,0.01160205435,0.006926284637,0.006466089282,0.8334223032,0.009861398488,,
airFoil2D_SST_61.301_0.196_6.046_2.274_10.855,1.579279739,1.271723308,1423.464893,5.675146543,0.583781302,0.01109996438,0.007596814539,0.005706661846,0.6166107059,0.009542647749,,
airFoil2D_SST_61.642_14.277_1.498_5.176_0.0_16.386,0.882498783,0.8758719889,3192.994048,11.9805964,1.408669949,0.01868075319,0.005995483603,0.007315342315,1.464355707,0.0237443652,,
airFoil2D_SST_61.676_0.83_2.7_0.0_12.742,1.704960458,1.108213645,1401.524435,4.624859686,0.1919221878,0.008799917996,0.007444242481,0.00566297397,0.09203438461,0.00870362483,,
airFoil2D_SST_61.728_9.994_3.311_7.957_1.0_7.685,0.9260353649,0.9221363438,4600.618902,15.4093082,1.400123358,0.01639279164,0.006357042119,0.006704345345,1.422470808,0.01481728815,,
airFoil2D_SST_62.562_4.388_6.255_0.0_6.292,0.9047592536,0.8979098798,1763.306115,9.727861047,0.9142429829,0.01356029138,0.006775125861,0.005890503991,0.4834246039,0.008356546052,,
airFoil2D_SST_62.607_8.578_0.875_0.0_8.812,0.911310923,0.9065458834,3449.109673,13.09604425,0.8827195168,0.0133054452,0.006351673976,0.006379154976,0.9258393049,0.01150752045,,
airFoil2D_SST_62.644_9.845_4.588_0.0_7.441,0.9439501116,0.9398897404,5363.518636,18.00935014,1.288569212,0.0171467308,0.006182651035,0.006498559378,1.05129528,0.01352127176,,
airFoil2D_SST_62.723_-1.384_2.243_6.46_0.0_8.85,1.62719962,1.237717062,1267.513434,6.928829973,0.1329252124,0.009262980893,0.007332257461,0.005168698262,0.0708412081,0.00805627089,,
airFoil2D_SST_63.019_8.632_2.096_5.269_0.0_11.982,0.8671353194,0.8406888841,2060.531448,8.751484645,1.092966914,0.01414058544,0.006313050631,0.006350735202,1.099045634,0.01257704198,,
airFoil2D_SST_63.402_0.697_0.552_4.569_0.0_19.052,1.552608894,1.225595309,1538.894653,5.01285556,0.05873483419,0.008252989501,0.007194756996,0.005413378589,0.1101616994,0.01012554113,,
airFoil2D_SST_63.433_6.161_3.278_0.0_6.358,0.9134277989,0.9254623338,2955.142524,13.15894682,0.9131351709,0.01303880289,0.006410150789,0.005931620486,0.6734968424,0.00937739294,,
airFoil2D_SST_63.558_0.533_2.903_5.904_14.47,1.587459259,1.103688381,1531.632945,4.787345019,0.4126155376,0.009210909717,0.007047925144,0.005287855864,0.4065590203,0.009542677552,,
airFoil2D_SST_63.757_8.194_0.641_6.49_16.591,0.899226936,0.8041645785,1489.681265,7.189177032,1.02246666,0.01297585759,0.006295627914,0.006188730244,0.9213352203,0.01264106389,,
airFoil2D_SST_64.12_14.249_1.383_3.978_16.037,0.8968320409,0.8886687554,3763.247984,13.66898756,1.407226562,0.01891469583,0.005534205586,0.006731627043,1.485013843,0.02301269025,,
airFoil2D_SST_64.144_0.932_1.956_3.115_0.0_17.336,1.546424976,1.162680224,1542.098184,4.901223051,0.15398103,0.009049886838,0.006972292438,0.005314904731,0.2185533792,0.009805364534,,
airFoil2D_SST_64.163_5.971_3.082_0.0_19.379,1.253499751,0.8120786087,1429.083251,5.347159256,0.7119196057,0.01272461843,0.006517783273,0.005911127198,0.5985001922,0.0115870852,,
airFoil2D_SST_64.171_10.66_1.42_3.551_11.686,0.9025531814,0.8906308365,3619.768577,12.92212296,1.193516016,0.01565414295,0.005855845287,0.006309414748,1.261736751,0.0145951733,,
airFoil2D_SST_64.173_1.751_1.546_7.336_1.0_18.982,1.524726901,1.089996478,1592.86414,4.74955725,0.3628963232,0.009021514095,0.006920598913,0.005406666081,0.3279300928,0.01044575963,,
airFoil2D_SST_64.341_8.316_0.545_6.883_1.0_16.251,0.8952834165,0.8065131631,1535.880392,7.337777282,0.9887616634,0.01274279039,0.006168446969,0.006091533694,0.9131746888,0.01254355814,,
airFoil2D_SST_64.598_8.654_3.566_5.34_7.491,0.930475407,0.9277989773,5002.536879,17.33127147,1.350450516,0.01548956521,0.005927786697,0.005943843164,1.339356303,0.01348392013,,
airFoil2D_SST_65.002_11.743_1.823_7.599_1.0_15.595,0.8741911496,0.862335083,2833.831611,11.17802795,1.379002571,0.01675323769,0.005661300384,0.00630856771,1.354516864,0.01783217676,,
airFoil2D_SST_65.137_-0.857_1.659_4.203_1.0_7.197,1.648317151,1.169896406,1230.240065,7.024479567,0.005051016808,0.008579897694,0.006731995381,0.004873035941,0.03097825125,0.007645603269,,
airFoil2D_SST_65.163_5.647_2.202_2.997_5.159,0.9154431134,0.9364906686,2861.160004,13.20446598,0.8859322667,0.01203200687,0.006099662744,0.005567190703,0.8409147859,0.009337385185,,
airFoil2D_SST_65.202_-3.411_1.499_5.063_12.467,1.431207437,1.282068688,1380.986037,7.670492609,-0.1320197582,0.008564688265,0.006997711491,0.004541729577,-0.1976424903,0.008833714761,,
airFoil2D_SST_65.717_9.69_2.928_3.947_15.912,0.8618781093,0.8244340715,2105.199265,8.857028491,1.215129256,0.01585242897,0.005756749772,0.005968337413,1.269889355,0.01567999274,,
airFoil2D_SST_66.817_3.963_6.749_0.0_5.301,0.9113310812,0.9190675482,2016.432613,11.42386282,0.9333968163,0.01360860281,0.00596714858,0.005117137451,0.4363902509,0.007990138605,,
airFoil2D_SST_67.706_-0.1_1.95_5.358_10.058,1.590654429,1.064393622,1492.053788,5.41815103,0.2661027312,0.008599078283,0.006193073466,0.004557291511,0.2286296487,0.008187281899,,
airFoil2D_SST_67.783_-2.041_4.431_3.865_18.25,1.443417254,1.301465429,1667.072667,6.432399853,0.1464349627,0.01007812656,0.006493027788,0.004427177832,0.2128403038,0.01023457106,,
airFoil2D_SST_68.096_11.613_1.485_4.441_1.0_11.892,0.9152540714,0.9067768025,4188.333904,14.86110665,1.220511198,0.01636305451,0.005113486201,0.005711910315,1.323188186,0.01564938389,,
airFoil2D_SST_68.256_7.603_0.268_7.095_0.0_11.801,0.8813471831,0.8545013596,2239.510628,9.936212891,0.9131605029,0.01203266159,0.005474878941,0.005297897384,0.8468399048,0.01083392091,,
airFoil2D_SST_69.059_3.724_3.171_4.629_1.0_6.078,1.341545167,0.8233082835,1355.907586,6.755282947,0.6182724237,0.01110878959,0.005621480756,0.004809933249,0.6616873145,0.008447530679,,
airFoil2D_SST_69.687_7.38_3.55_0.0_14.415,0.896438978,0.8231369518,1746.377218,8.47755584,0.9114690423,0.01409172546,0.005312739406,0.005088045262,0.7859376073,0.01103292033,,
airFoil2D_SST_70.228_11.772_6.988_2.903_7.517,0.9446160774,0.936761487,6300.553353,18.80923885,1.782730579,0.02069445327,0.004759801552,0.00539882388,1.840981722,0.02057473548,,
