sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_38.731_9.437_2.626_6.388_1.0_14.922,1.087640398,0.9616371238,870.6252545,4.879564091,0.7106416821,0.01286103949,0.01662968844,0.01712584496,1.197959661,0.01623897441,0.0003783659481,0.0765042305
airFoil2D_SST_39.019_-2.224_0.696_4.875_13.154,3.160773522,2.430529935,1170.26191,5.561045615,0.7106416821,0.01286103949,0.01932813972,0.01312545035,-0.1619052142,0.009600533172,0.0003783659481,0.0765042305
airFoil2D_SST_39.01_8.67_0.874_3.693_1.0_16.259,1.264968198,1.014252826,897.1891063,4.688977154,0.7106416821,0.01286103949,0.01667576656,0.01670373231,0.9394221306,0.01412782818,0.0003783659481,0.0765042305
airFoil2D_SST_39.204_6.325_3.319_3.611_8.695,1.06504321,0.9077507942,945.7584113,5.65442846,0.7106416821,0.01286103949,0.01679095067,0.01559882145,1.026914477,0.01168775372,0.0003783659481,0.0765042305
airFoil2D_SST_39.31_8.883_4.707_0.0_12.552,0.8973360179,0.8801406821,1080.47522,5.761434463,0.7106416821,0.01286103949,0.01618147269,0.01636075415,0.939066112,0.01306656655,0.0003783659481,0.0765042305
airFoil2D_SST_39.45_1.609_0.12_5.114_1.0_18.279,2.850597329,2.452718113,1222.477521,4.753801293,0.7106416821,0.01286103949,0.01831252314,0.01424191799,0.1694190204,0.01082696859,0.0003783659481,0.0765042305
airFoil2D_SST_39.497_-4.94_0.473_3.219_1.0_16.447,2.562727432,2.160646377,1055.889277,6.215006994,0.7106416821,0.01286103949,0.01965674944,0.01200005971,-0.4783183634,0.01114715543,0.0003783659481,0.0765042305
airFoil2D_SST_39.741_14.642_3.175_3.316_1.0_10.583,0.8578238468,0.8879815787,2126.955436,7.867989128,0.7106416821,0.01286103949,0.01406959537,0.0176027827,1.618652463,0.02643126249,0.0003783659481,0.0765042305
airFoil2D_SST_40.386_12.852_6.446_2.175_5.908,0.9008601003,0.9682054285,2784.786951,8.985010841,0.7106416821,0.01286103949,0.01404851116,0.01661074534,1.835400581,0.02533341199,0.0003783659481,0.0765042305
airFoil2D_SST_40.539_-2.945_3.79_7.613_1.0_16.903,2.661863694,2.307354262,1157.828154,5.82473028,0.7106416821,0.01286103949,0.01830876246,0.01206682436,0.08598602563,0.0107203899,0.0003783659481,0.0765042305
airFoil2D_SST_40.676_-2.366_6.027_6.14_15.943,2.619885613,2.438752395,1234.187688,5.463603068,0.7106416821,0.01286103949,0.01795063168,0.01208812278,0.4300821126,0.01188758016,0.0003783659481,0.0765042305
airFoil2D_SST_40.889_1.007_0.351_5.275_0.0_13.936,2.888715106,2.206870751,1224.346796,4.612194491,0.7106416821,0.01286103949,0.01695246808,0.01296391431,0.1372909248,0.009625558741,0.0003783659481,0.0765042305
airFoil2D_SST_41.044_-0.773_1.334_6.785_1.0_16.207,2.75510066,2.554363465,1237.974495,5.172756033,0.7106416821,0.01286103949,0.01732799597,0.01239146758,0.04865893349,0.01014598273,0.0003783659481,0.0765042305
airFoil2D_SST_41.46_9.803_3.08_4.075_9.069,0.84421651,0.8760894816,1884.06438,8.087818113,0.7106416821,0.01286103949,0.01415112242,0.01481666137,1.347303033,0.01539843529,0.0003783659481,0.0765042305
airFoil2D_SST_41.987_6.655_3.211_6.639_1.0_12.572,1.537291864,0.9777912835,946.7416081,4.667717172,0.7106416821,0.01286103949,0.01474732626,0.01381500531,1.020069599,0.01274521463,0.0003783659481,0.0765042305
airFoil2D_SST_42.34_1.874_0.761_3.136_1.0_10.022,2.962881023,1.535722133,1177.077829,4.127828851,0.7106416821,0.01286103949,0.01546055172,0.0122731952,0.2542215884,0.008876411244,0.0003783659481,0.0765042305
airFoil2D_SST_42.852_2.968_4.36_4.68_15.63,2.44083901,1.528917086,1185.823091,4.155822898,0.7106416821,0.01286103949,0.01507519186,0.01234255545,0.7634469271,0.01198183279,0.0003783659481,0.0765042305
airFoil2D_SST_43.007_1.079_3.697_3.071_1.0_12.272,2.637710082,2.10114194,1211.132989,4.864417821,0.7106416821,0.01286103949,0.01528650895,0.01183790341,0.3515321314,0.009593703784,0.0003783659481,0.0765042305
airFoil2D_SST_43.071_6.024_6.914_5.245_8.861,0.9397006656,0.8580785454,1016.664859,6.017060347,0.7106416821,0.01286103949,0.01403235644,0.01283455268,1.399172783,0.0149151627,0.0003783659481,0.0765042305
airFoil2D_SST_43.22_2.151_0.231_7.553_1.0_8.814,2.892623409,1.194996367,1127.735875,4.275556602,0.7106416821,0.01286103949,0.01473962143,0.01179821137,0.2619852424,0.008633697405,0.0003783659481,0.0765042305
airFoil2D_SST_43.485_4.923_6.434_0.0_16.699,2.185683553,1.217058672,1087.272284,4.084468452,0.7106416821,0.01286103949,0.01429229137,0.01252348255,0.5136647224,0.01114593539,0.0003783659481,0.0765042305
airFoil2D_SST_43.677_-1.764_0.243_7.109_0.0_19.17,2.420294923,2.384175458,1254.079968,5.402441906,0.7106416821,0.01286103949,0.01564266905,0.01074110437,-0.1496569216,0.01087458897,0.0003783659481,0.0765042305
airFoil2D_SST_43.705_13.408_1.172_7.422_1.0_10.039,0.8892854957,0.8902408045,3005.064833,10.58572213,0.7106416821,0.01286103949,0.01191414427,0.0141500514,1.464735389,0.02127373219,0.0003783659481,0.0765042305
airFoil2D_SST_44.227_-4.876_2.759_4.844_17.236,2.123534656,1.916890775,1125.013839,6.381492746,0.7106416821,0.01286103949,0.01566925645,0.009569626302,-0.2270797789,0.0108504761,0.0003783659481,0.0765042305
airFoil2D_SST_44.638_-2.059_2.312_4.328_1.0_17.415,2.417927325,2.182900402,1215.117414,5.50938728,0.7106416821,0.01286103949,0.01495662611,0.01021974534,-0.03935065866,0.01033164095,0.0003783659481,0.0765042305
airFoil2D_SST_44.995_5.582_0.618_7.104_1.0_16.596,1.901197724,1.077498103,1074.567049,4.215096141,0.7106416821,0.01286103949,0.01320719812,0.0118450569,0.6363906264,0.01158216037,0.0003783659481,0.0765042305
airFoil2D_SST_45.059_0.002_4.332_6.389_8.438,2.567189183,1.47541941,1249.072148,4.202121916,0.7106416821,0.01286103949,0.01389998104,0.01023334637,0.5848790407,0.009353652596,0.0003783659481,0.0765042305
airFoil2D_SST_45.238_3.827_0.257_4.609_15.737,2.278976113,1.258048044,1137.690567,4.02024819,0.7106416821,0.01286103949,0.01338159945,0.01129014324,0.4263869226,0.01047267485,0.0003783659481,0.0765042305
airFoil2D_SST_45.331_8.408_0.677_4.87_1.0_6.642,0.8907645517,0.9202064934,2365.508986,10.14182199,0.7106416821,0.01286103949,0.01208810788,0.01211911347,0.9582077265,0.01221693493,0.0003783659481,0.0765042305
airFoil2D_SST_45.931_0.03_3.709_7.593_0.0_14.706,2.301474947,2.011812641,1285.797196,5.009497826,0.7106416821,0.01286103949,0.01366009098,0.01007580012,0.4012238085,0.01023853105,0.0003783659481,0.0765042305
airFoil2D_SST_46.153_14.283_2.481_0.0_17.366,0.8224564897,0.8320797886,1778.482648,7.702811192,0.7106416821,0.01286103949,0.01073746569,0.01305822469,1.335584879,0.02327572368,0.0003783659481,0.0765042305
airFoil2D_SST_46.385_3.538_4.58_2.02_19.22,2.043514634,1.537376063,1278.914314,4.32710317,0.7106416821,0.01286103949,0.0129586868,0.01085001323,0.7484013438,0.01316400431,0.0003783659481,0.0765042305
airFoil2D_SST_47.017_-4.369_4.85_6.296_6.401,1.076163797,1.227197369,1095.907986,9.012231665,0.7106416821,0.01286103949,0.01340105105,0.008359332569,0.1772370487,0.008862344548,0.0003783659481,0.0765042305
airFoil2D_SST_47.569_6.831_5.929_1.976_17.811,1.597408322,1.067158966,1192.125872,4.167202435,0.7106416821,0.01286103949,0.01168758795,0.01102606766,1.19129324,0.01709332131,0.0003783659481,0.0765042305
airFoil2D_SST_47.789_3.639_3.974_7.872_1.0_16.005,2.040968587,1.269780675,1251.946313,4.010828692,0.7106416821,0.01286103949,0.01205841079,0.01011128817,0.8049531579,0.01220304519,0.0003783659481,0.0765042305
airFoil2D_SST_48.233_10.709_5.735_0.0_13.559,0.8398149415,0.8380859008,1777.808765,7.553348791,0.7106416821,0.01286103949,0.0104277283,0.01122619491,1.11318779,0.01487518474,0.0003783659481,0.0765042305
airFoil2D_SST_48.999_7.352_4.239_5.813_7.804,0.8603281122,0.8849399823,2213.013188,9.750060304,0.7106416821,0.01286103949,0.0105405096,0.01009273902,1.299356937,0.01330434904,0.0003783659481,0.0765042305
airFoil2D_SST_49.099_14.068_3.006_4.916_1.0_11.985,0.8732603568,0.8720436728,2732.292176,9.792314901,0.7106416821,0.01286103949,0.009370561689,0.0114297336,1.604214191,0.02411216311,0.0003783659481,0.0765042305
airFoil2D_SST_50.206_7.207_3.049_5.713_11.406,0.856081692,0.8246673578,1367.403955,6.926060795,0.7106416821,0.01286103949,0.01014631614,0.009665034711,1.130788684,0.01269820612,0.0003783659481,0.0765042305
airFoil2D_SST_50.26_6.348_0.664_2.664_6.806,0.877501374,0.9013864471,1838.47377,9.07257789,0.7106416821,0.01286103949,0.01018051151,0.00948841963,0.757674098,0.009997754358,0.0003783659481,0.0765042305
airFoil2D_SST_50.859_8.157_3.691_6.731_14.438,0.8533899507,0.8034257503,1298.35492,6.425245885,0.7106416821,0.01286103949,0.009800063446,0.009638117626,1.284150243,0.01578667015,0.0003783659481,0.0765042305
airFoil2D_SST_51.101_7.597_0.458_3.077_0.0_14.85,0.9861759813,0.82300388,1079.465423,5.643211983,0.7106416821,0.01286103949,0.00985667482,0.009512797929,0.8241274953,0.01202669647,0.0003783659481,0.0765042305
airFoil2D_SST_52.195_-1.473_3.503_3.753_13.675,1.995406341,1.659113448,1291.474388,5.564354863,0.7106416821,0.01286103949,0.0107150916,0.007494148798,0.2023747563,0.009415259585,0.0003783659481,0.0765042305
airFoil2D_SST_52.403_3.314_3.418_5.667_0.0_10.515,1.935025207,1.020478134,1256.319714,4.076840585,0.7106416821,0.01286103949,0.009921526536,0.008297034539,0.6717963219,0.009767537005,0.0003783659481,0.0765042305
airFoil2D_SST_52.518_12.114_1.135_6.268_0.0_5.676,0.9583866387,0.9634934263,6543.629804,20.134747,0.7106416821,0.01286103949,0.008386469446,0.009571216069,1.324682951,0.02374627255,0.0003783659481,0.0765042305
airFoil2D_SST_53.509_6.273_1.063_0.0_7.271,0.8801572303,0.8958072096,1962.809183,9.466881297,0.7106416821,0.01286103949,0.009008646943,0.008360637352,0.6844260693,0.009751516394,,
airFoil2D_SST_53.794_-1.06_0.949_6.535_1.0_18.71,1.850310298,1.709516171,1363.978717,5.342231573,0.7106416821,0.01286103949,0.01020626538,0.00720012188,-0.01973898523,0.01030426286,,
airFoil2D_SST_53.943_5.835_1.916_4.258_1.0_17.602,1.483558959,0.9017816853,1226.509825,4.522733553,0.7106416821,0.01286103949,0.009186071344,0.008333999664,0.7364593744,0.01208659261,,
airFoil2D_SST_54.238_7.911_2.123_3.832_1.0_9.902,0.8706288965,0.8515557947,1591.620783,7.374100159,0.7106416821,0.01286103949,0.008581827395,0.008460517041,1.004199982,0.01171281561,,
airFoil2D_SST_54.799_-2.718_5.872_6.096_7.675,1.732291901,1.299261022,1191.129618,7.120346932,0.7106416821,0.01286103949,0.00972204376,0.006466388237,0.4703285992,0.00906056352,,
airFoil2D_SST_55.077_8.22_6.909_2.893_8.962,0.8633080804,0.8513775759,1705.527214,7.598948097,0.7106416821,0.01286103949,0.008292980492,0.00829418283,1.532231927,0.01548000239,,
airFoil2D_SST_55.308_7.17_6.477_0.0_18.743,1.198500191,0.8338539875,1188.146155,5.063472954,0.7106416821,0.01286103949,0.00858362671,0.008122621104,0.725441277,0.01244010311,,
airFoil2D_SST_55.312_11.209_2.831_6.36_12.435,0.8766384515,0.8669996329,3002.950028,10.90730902,0.7106416821,0.01286103949,0.007800093852,0.008539927192,1.47703135,0.01788011938,,
airFoil2D_SST_55.738_5.776_4.948_4.671_16.637,1.326327996,0.8259818075,1259.570669,4.862000068,0.7106416821,0.01286103949,0.008575222455,0.007746591698,1.088246822,0.01441050973,,
airFoil2D_SST_56.39_-3.195_4.964_2.726_18.605,1.659043807,1.550044503,1335.453746,6.34715175,0.7106416821,0.01286103949,0.009540965781,0.006250084378,0.1174461991,0.01061575022,,
airFoil2D_SST_56.549_-4.731_1.476_6.357_0.0_17.547,1.53379125,1.488465371,1268.598321,6.991516956,0.7106416821,0.01286103949,0.009598772973,0.005899074953,-0.3468487859,0.01048805844,,
airFoil2D_SST_57.682_-2.023_5.676_5.094_12.787,1.713075722,1.440315372,1361.145118,6.082644331,0.7106416821,0.01286103949,0.008816064335,0.00602635229,0.4292279184,0.009779248387,,
airFoil2D_SST_57.812_8.479_2.45_0.0_13.247,0.8600411648,0.8300541073,1735.304184,7.80166489,0.7106416821,0.01286103949,0.007550577633,0.007523117121,0.9003548026,0.01200082898,,
airFoil2D_SST_58.038_-4.278_2.807_7.062_1.0_8.833,0.9309046004,1.179465787,1398.695543,9.932188129,0.7106416821,0.01286103949,0.008860182948,0.005595484283,-0.1730672717,0.008704267442,,
airFoil2D_SST_58.451_-4.262_3.372_4.615_1.0_19.965,1.562441208,1.493660903,1312.312934,6.747647023,0.7106416821,0.01286103949,0.009035122581,0.005665291101,-0.1659068912,0.01074564084,,
airFoil2D_SST_58.57_-1.369_3.793_3.749_1.0_19.086,1.672102846,1.519755289,1385.189158,5.65243646,0.7106416821,0.01286103949,0.008685923181,0.006092090625,0.1163722649,0.01036042813,,
airFoil2D_SST_58.859_13.222_0.658_5.498_17.478,0.8603732347,0.8522252623,2504.988421,10.00874757,0.7106416821,0.01286103949,0.006744274404,0.007900221273,1.333751917,0.02027285472,,
airFoil2D_SST_58.936_8.84_0.236_5.883_5.629,0.9508503677,0.9575615788,5463.102236,19.15695902,0.7106416821,0.01286103949,0.007084748242,0.007194578648,0.9729027748,0.01347045507,,
airFoil2D_SST_59.086_9.398_0.12_7.508_1.0_17.704,0.8820129101,0.8046565488,1418.269262,6.725287062,0.7106416821,0.01286103949,0.007213306148,0.007385144942,0.9568809867,0.01388284378,,
airFoil2D_SST_59.225_-4.585_3.966_4.454_18.289,1.491445533,1.449915366,1382.548431,7.145882461,0.7106416821,0.01286103949,0.008746607229,0.005403822754,-0.08822780848,0.01056432724,,
airFoil2D_SST_59.245_2.515_1.376_6.044_17.151,1.651914003,1.029198341,1428.932579,4.313237525,0.7106416821,0.01286103949,0.007971248589,0.006412561517,0.4156915247,0.01028267108,,
airFoil2D_SST_59.266_-3.994_5.206_2.719_14.894,1.344459286,1.349040292,1275.038481,7.476042389,0.7106416821,0.01286103949,0.008617937565,0.005503711756,0.07556307316,0.009789437056,,
airFoil2D_SST_59.54_7.06_1.755_5.581_0.0_16.764,1.095760817,0.8007511659,1260.293562,5.605996537,0.7106416821,0.01286103949,0.007369943894,0.006976216566,0.8787247539,0.01249154564,,
airFoil2D_SST_59.56_-4.362_1.048_5.664_1.0_18.157,1.521950989,1.455448473,1355.251688,6.966711911,0.7106416821,0.01286103949,0.008636124432,0.005381142255,-0.3519794643,0.01049753185,,
airFoil2D_SST_59.682_-3.433_2.583_6.336_0.0_19.86,1.582337769,1.496148535,1408.21428,6.501169588,0.7106416821,0.01286103949,0.008568452671,0.005527546164,-0.109408401,0.01061862148,,
airFoil2D_SST_59.75_10.766_1.309_0.0_13.674,0.8749946509,0.8618139452,2619.982969,10.06759874,0.7106416821,0.01286103949,0.006791220512,0.007322313264,1.119697332,0.01440266334,,
airFoil2D_SST_59.789_11.839_4.032_0.0_6.722,0.9607815815,0.9577442145,7443.403358,22.70767665,0.7106416821,0.01286103949,0.00652512582,0.00736008957,1.220717907,0.0201529786,,
airFoil2D_SST_59.921_-3.747_1.144_3.005_1.0_6.322,0.914903492,1.114660429,1638.110837,10.9050375,0.7106416821,0.01286103949,0.008221087046,0.005340035539,-0.3410087824,0.008200578392,,
airFoil2D_SST_60.182_1.471_0.846_5.446_1.0_5.533,1.997927869,0.8718918857,1203.257255,5.293625594,0.7106416821,0.01286103949,0.007621660363,0.00599111896,0.2366215587,0.007557764184,,
airFoil2D_SST_60.295_-0.953_1.701_6.885_1.0_6.221,1.811129063,1.19435314,1187.456445,6.832046635,0.7106416821,0.01286103949,0.007847217843,0.005627688486,0.07130143791,0.007619856391,,
airFoil2D_SST_60.541_2.401_0.081_0.0_16.295,1.645179935,1.014664979,1413.984714,4.371542304,0.7106416821,0.01286103949,0.00764260022,0.006127527449,0.2509028316,0.009701866657,,
airFoil2D_SST_60.845_6.456_1.199_7.473_0.0_6.09,0.9076497313,0.92499659,2883.37544,12.68879292,0.7106416821,0.01286103949,0.006926319096,0.006466105115,0.8334223032,0.009861398488,,
airFoil2D_SST_61.301_0.196_6.046_2.274_10.855,1.579279739,1.271723308,1423.464893,5.675146543,0.7106416821,0.01286103949,0.007596738171,0.005706663709,0.6166107059,0.009542647749,,
airFoil2D_SST_61.642_14.277_1.498_5.176_0.0_16.386,0.882498783,0.8758719889,3192.994048,11.9805964,0.7106416821,0.01286103949,0.005995525047,0.007315352093,1.464355707,0.0237443652,,
airFoil2D_SST_61.676_0.83_2.7_0.0_12.742,1.704960458,1.108213645,1401.524435,4.624859686,0.7106416821,0.01286103949,0.00744439289,0.005662978627,0.09203438461,0.00870362483,,
airFoil2D_SST_61.728_9.994_3.311_7.957_1.0_7.685,0.9260353649,0.9221363438,4600.618902,15.4093082,0.7106416821,0.01286103949,0.006356935948,0.006704309955,1.422470808,0.01481728815,,
airFoil2D_SST_62.562_4.388_6.255_0.0_6.292,0.9047592536,0.8979098798,1763.306115,9.727861047,0.7106416821,0.01286103949,0.006775160786,0.005890497472,0.4834246039,0.008356546052,,
airFoil2D_SST_62.607_8.578_0.875_0.0_8.812,0.911310923,0.9065458834,3449.109673,13.09604425,0.7106416821,0.01286103949,0.006351377349,0.006379113998,0.9258393049,0.01150752045,,
airFoil2D_SST_62.644_9.845_4.588_0.0_7.441,0.9439501116,0.9398897404,5363.518636,18.00935014,0.7106416821,0.01286103949,0.006183021236,0.006498623174,1.05129528,0.01352127176,,
airFoil2D_SST_62.723_-1.384_2.243_6.46_0.0_8.85,1.62719962,1.237717062,1267.513434,6.928829973,0.7106416821,0.01286103949,0.007332196459,0.005168694537,0.0708412081,0.00805627089,,
airFoil2D_SST_63.019_8.632_2.096_5.269_0.0_11.982,0.8671353194,0.8406888841,2060.531448,8.751484645,0.7106416821,0.01286103949,0.006313367281,0.006350782234,1.099045634,0.01257704198,,
airFoil2D_SST_63.402_0.697_0.552_4.569_0.0_19.052,1.552608894,1.225595309,1538.894653,5.01285556,0.7106416821,0.01286103949,0.007195054088,0.005413392559,0.1101616994,0.01012554113,,
airFoil2D_SST_63.433_6.161_3.278_0.0_6.358,0.9134277989,0.9254623338,2955.142524,13.15894682,0.7106416821,0.01286103949,0.006410543341,0.005931676831,0.6734968424,0.00937739294,,
airFoil2D_SST_63.558_0.533_2.903_5.904_14.47,1.587459259,1.103688381,1531.632945,4.787345019,0.7106416821,0.01286103949,0.007047901861,0.005287861452,0.4065590203,0.009542677552,,
airFoil2D_SST_63.757_8.194_0.641_6.49_16.591,0.899226936,0.8041645785,1489.681265,7.189177032,0.7106416821,0.01286103949,0.006295309868,0.006188698113,0.9213352203,0.01264106389,,
airFoil2D_SST_64.12_14.249_1.383_3.978_16.037,0.8968320409,0.8886687554,3763.247984,13.66898756,0.7106416821,0.01286103949,0.005534065422,0.00673159305,1.485013843,0.02301269025,,
airFoil2D_SST_64.144_0.932_1.956_3.115_0.0_17.336,1.546424976,1.162680224,1542.098184,4.901223051,0.7106416821,0.01286103949,0.006972472183,0.005314906128,0.2185533792,0.009805364534,,
airFoil2D_SST_64.163_5.971_3.082_0.0_19.379,1.253499751,0.8120786087,1429.083251,5.347159256,0.7106416821,0.01286103949,0.006517855451,0.005911112763,0.5985001922,0.0115870852,,
airFoil2D_SST_64.171_10.66_1.42_3.551_11.686,0.9025531814,0.8906308365,3619.768577,12.92212296,0.7106416821,0.01286103949,0.005856173579,0.006309477612,1.261736751,0.0145951733,,
airFoil2D_SST_64.173_1.751_1.546_7.336_1.0_18.982,1.524726901,1.089996478,1592.86414,4.74955725,0.7106416821,0.01286103949,0.00692043826,0.005406684708,0.3279300928,0.01044575963,,
airFoil2D_SST_64.341_8.316_0.545_6.883_1.0_16.251,0.8952834165,0.8065131631,1535.880392,7.337777282,0.7106416821,0.01286103949,0.006168480031,0.006091535557,0.9131746888,0.01254355814,,
airFoil2D_SST_64.598_8.654_3.566_5.34_7.491,0.930475407,0.9277989773,5002.536879,17.33127147,0.7106416821,0.01286103949,0.005927867256,0.005943845492,1.339356303,0.01348392013,,
airFoil2D_SST_65.002_11.743_1.823_7.599_1.0_15.595,0.8741911496,0.862335083,2833.831611,11.17802795,0.7106416821,0.01286103949,0.005661258008,0.006308549084,1.354516864,0.01783217676,,
airFoil2D_SST_65.137_-0.857_1.659_4.203_1.0_7.197,1.648317151,1.169896406,1230.240065,7.024479567,0.7106416821,0.01286103949,0.006731837988,0.004873040132,0.03097825125,0.007645603269,,
airFoil2D_SST_65.163_5.647_2.202_2.997_5.159,0.9154431134,0.9364906686,2861.160004,13.20446598,0.7106416821,0.01286103949,0.006099761464,0.00556718884,0.8409147859,0.009337385185,,
airFoil2D_SST_65.202_-3.411_1.499_5.063_12.467,1.431207437,1.282068688,1380.986037,7.670492609,0.7106416821,0.01286103949,0.006997615099,0.004541740287,-0.1976424903,0.008833714761,,
airFoil2D_SST_65.717_9.69_2.928_3.947_15.912,0.8618781093,0.8244340715,2105.199265,8.857028491,0.7106416821,0.01286103949,0.005756979343,0.005968373735,1.269889355,0.01567999274,,
airFoil2D_SST_66.817_3.963_6.749_0.0_5.301,0.9113310812,0.9190675482,2016.432613,11.42386282,0.7106416821,0.01286103949,0.005966971163,0.005117125809,0.4363902509,0.007990138605,,
airFoil2D_SST_67.706_-0.1_1.95_5.358_10.058,1.590654429,1.064393622,1492.053788,5.41815103,0.7106416821,0.01286103949,0.006193482317,0.004557299893,0.2286296487,0.008187281899,,
airFoil2D_SST_67.783_-2.041_4.431_3.865_18.25,1.443417254,1.301465429,1667.072667,6.432399853,0.7106416821,0.01286103949,0.006492987275,0.004427161533,0.2128403038,0.01023457106,,
airFoil2D_SST_68.096_11.613_1.485_4.441_1.0_11.892,0.9152540714,0.9067768025,4188.333904,14.86110665,0.7106416821,0.01286103949,0.005113434512,0.005711899139,1.323188186,0.01564938389,,
airFoil2D_SST_68.256_7.603_0.268_7.095_0.0_11.801,0.8813471831,0.8545013596,2239.510628,9.936212891,0.7106416821,0.01286103949,0.005474567879,0.005297858268,0.8468399048,0.01083392091,,
airFoil2D_SST_69.059_3.724_3.171_4.629_1.0_6.078,1.341545167,0.8233082835,1355.907586,6.755282947,0.7106416821,0.01286103949,0.005621346645,0.004809924401,0.6616873145,0.008447530679,,
airFoil2D_SST_69.687_7.38_3.55_0.0_14.415,0.896438978,0.8231369518,1746.377218,8.47755584,0.7106416821,0.01286103949,0.005312732421,0.00508804014,0.7859376073,0.01103292033,,
airFoil2D_SST_70.228_11.772_6.988_2.903_7.517,0.9446160774,0.936761487,6300.553353,18.80923885,0.7106416821,0.01286103949,0.004760098178,0.005398876965,1.840981722,0.02057473548,,
